MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4258211,West Springs, 13  WEST POINT CL SW,A,"$1,150,000 ",,249.445,2 Storey,8,4,3,1,Yes,2013,North,14.05,2,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,7,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,685",Grace C Cardenas
C4258240,Millrise, 116  MILLVIEW SQ SW,A,"$409,700 ",,126.906,2 Storey,6,4,3,1,Yes,1999,West,11.57,1,Fully Finished,1,Double Garage Attached,Seller,Negotiable,8,,Wood Frame,"Carpet, Ceramic Tile, Non-Ceramic Tile","1,366",Juanita Power
C4258229,None, 27  CANAL CO,A,"$1,150,000 ",,213.12,2 Storey,10,4,2,1,Yes,1996,Northeast,,,Fully Finished,4,"Double Garage Attached, Shop",Seller,Negotiable,7,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,294",William Daniel Kitchen
C4258234,West Pointe, 107  WEST POINTE MR,A,"$838,800 ",,243.685,2 Storey,8,5,3,1,Yes,2007,East,9.55,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","2,623",Ella Kuindersma
C4258216,None, 1221  21 ST,A,"$213,900 ",,102.658,1 & Half St,6,3,1,0,No,1948,West,20.1,,Unfinished,1,"Single Garage Detached, Over Sized, RV Parking",Seller,flex/neg,7,,Wood Frame,"Laminate Flooring, Linoleum","1,105",Sheila Lamy
C4258158,Lake Bonavista, 1152  LAKE BONAVISTA DR SE,A,"$719,999 ",,161.558,2 Sty Split,8,5,2,1,Yes,1970,South,16.75,1,Fully Finished,2,Double Garage Detached,Vacant,negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, See Remarks","1,739",Kelly McGinnis
C4258119,Shawnessy, 8  SHAWMEADOWS GA SW,A,"$334,900 ",,93.739,Bungalow,4,3,1,0,No,1982,South,11,,Partly Finished,0,Parking Pad Gravel,Seller,Negotiable,7,,Wood Frame,"Carpet, Laminate Flooring","1,009",Jim Li
C4257717,Sherwood, 144  SHERWOOD SQ NW,A,"$565,000 ",,211.076,2 Storey,11,4,3,1,Yes,2014,Southwest,10.36,1,Unfinished,2,Double Garage Attached,Tenant,,11,,Wood Frame,"Carpet, Hardwood","2,272",Andrew B Hanney
C4258224,Harvest Hills, 1335  HARVEST HILLS DR NE,A,"$489,000 ",,203.458,2 Storey,10,3,2,1,Yes,1998,East,14.4,,Partly Finished,2,Double Garage Attached,Vacant,Negotiable,9,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,190",Justin Havre
C4258222,Rainbow Falls, 113  RAINBOW FALLS HE,A,"$578,000 ",,212.469,2 Storey,8,4,3,1,Yes,2014,North,14.02,1,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,287",Jolene Sherven
C4258220,Citadel, 27  CITADEL PEAK CI NW,A,"$429,900 ",,133.223,2 Storey,6,3,2,1,Yes,1996,North,10.41,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Linoleum","1,434",Don Payne
C4258217,Walden, 236  WALDEN LD SE,A,"$519,900 ",,196.954,2 Storey,9,4,2,1,Yes,2015,Southeast,5.45,1,Partly Finished,3,"Triple Garage Attached, Over Sized, Tandem",Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,120",Ilham Cazac
C4257719,None, #20-32375 62  Range RD,A,"$485,000 ",,162.58,Bungalow,5,4,3,0,Yes,1991,South,,,Fully Finished,,"Front Drive Access, Over Sized, Parking Pad Gravel",Vacant,Negotiable,9,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,750",Leanne Hudson
C4257824,None, 186047  228 ST W,A,"$739,000 ",,167.04,1 & Half St,8,3,2,0,Yes,2000,West,1,,Unfinished,3,Triple Garage Detached,Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile","1,798",Karen Lewis
C4258011,West Hillhurst, 2203  5 AV NW,A,"$624,900 ",,171.034,2 Storey,7,5,3,1,Yes,1992,North,7.62,1,Fully Finished,2,Double Garage Detached,Seller,Negotiabl,9,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,841",Fi Traimany
C4257231,Springbank Hill, 18  SPIRIT RIDGE LN SW,A,"$1,895,000 ",,364.551,2 Storey,7,4,3,2,Yes,2012,East,,,Fully Finished,3,"Triple Garage Attached, Heated, Over Sized",Seller,negotiable,7,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,924",Jacqueline Thorogood
C4258189,Royal Oak, 116  ROYAL CREST TC NW,A,"$639,000 ",,155.984,Bungalow,6,3,3,0,Yes,1997,Northeast,18.2,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,679",Katherine Kuyltjes
C4258203,Saddle Ridge, 239  SADDLEMEAD RD NE,A,"$362,500 ",,111.205,2 Storey,6,4,2,1,No,2001,Northwest,7.97,,"Fully Finished, Suite",,Parking Pad Gravel,Seller,Negotiable,7,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,197",Dalwinder Gill
