MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4244859,Brentwood, 3324  BARR RD NW,A,"$465,000 ",,107.21,Bungalow,6,4,2,0,No,1962,South,15.22,,Fully Finished,0,Single Garage Detached,Vacant,negotiable,69,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,154",Danny Wai
C4243926,Kingsland, 708  HERITAGE DR SW,A,"$465,000 ",,79.525,Bungalow,4,3,2,0,No,1957,South,18,,Fully Finished,3,"Single Garage Detached, Double Garage Detached",Seller,Neg.,73,,Wood Frame,"Carpet, Ceramic Tile, Hardwood",856,Tania Atkins
C4242702,Sundance, 44  SUN HARBOUR PL SE,A,"$465,000 ",,183.669,2 Sty Split,9,3,3,1,Yes,1990,East,7.58,,Fully Finished,2,Double Garage Attached,Seller,NEG,53,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,977",Travis Copp
C4253952,Bridlewood, 197  Bridleridge VW SW,S,"$482,000 ","$465,000 ",205.037,2 Storey,10,5,3,1,Yes,2009,North,9.8,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,34,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,207",Olena Sobkovych
C4253318,Douglasdale/Glen, 31  DOUGLAS GLEN CM SE,S,"$459,900 ","$465,000 ",171.313,Bi-Level,9,5,3,0,Yes,1997,North,6.9,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,9,,Wood Frame,"Ceramic Tile, Hardwood","1,844",Heather B Davis
C4250601,Glamorgan, 211  GLAMORGAN PL SW,S,"$474,900 ","$465,000 ",101.45,Bungalow,6,5,2,0,No,1971,East,15.85,,Fully Finished,1,Single Garage Detached,Vacant,NEG,25,,Wood Frame,"Carpet, Linoleum","1,092",Deirdre Halferty
C4248183,Citadel, 438  CITADEL DR NW,S,"$475,000 ","$465,000 ",167.597,2 Storey,7,4,3,1,Yes,2001,North,11.59,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,29,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,804",Spencer Tonkinson
C4248136,Scenic Acres, 63  SCHUBERT HL NW,S,"$486,000 ","$465,000 ",117.522,Bungalow,6,5,3,0,Yes,1993,West,13.6,1,Fully Finished,2,"Double Garage Attached, Front Drive Access",Seller,negotiable,6,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,265",Jemmie Li
C4245756,Nolan Hill, 312  NOLANHURST CR NW,S,"$474,500 ","$465,000 ",186.735,2 Storey,8,3,2,1,Yes,2015,East,7.29,,Partly Finished,2,Double Garage Attached,Vacant,Immediate,19,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,010",Steven E Waddell
C4245142,Chaparral, 66  Chapala GV SE,S,"$469,990 ","$465,000 ",176.237,2 Storey,8,3,3,1,Yes,2003,North,11,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,21,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,897",Dylan Oneschuk
C4244419,Sundance, 1204  SUN HARBOUR GR SE,S,"$479,900 ","$465,000 ",231.979,2 Sty Split,11,5,3,1,Yes,1989,East,17.9,1,Fully Finished,2,Double Garage Attached,Seller,Neg,47,,Wood Frame,"Carpet, Carpet Over Softwood, Ceramic Tile, Hardwood","2,497",Gregory Squire
C4244294,Copperfield, 652  COPPERFIELD BV SE,S,"$475,000 ","$465,000 ",168.526,2 Storey,7,3,3,1,Yes,2002,West,12.8,,Fully Finished,2,Double Garage Attached,Seller,negotiable,15,,Wood Frame,"Carpet, Ceramic Tile","1,814",Jennifer McIntosh
C4243566,Cranston, 413  CRANFORD DR SE,S,"$474,990 ","$465,000 ",198.534,2 Storey,8,3,2,1,Yes,2013,East,8.89,1,Unfinished,2,Double Garage Attached,Vacant,Imm/Neg,16,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,137",Jeffrey LeBlanc
C4243496,Sunnyside, 944  5A ST NW,S,"$499,900 ","$465,000 ",83.334,1 & Half St,6,3,2,0,No,1910,West,7.61,,"Fully Finished, Suite",2,Single Garage Detached,Vacant,Negotiable,15,,Wood Frame,"Carpet, Hardwood, Laminate Flooring",897,Brittney MacMillan
C4241712,Renfrew, 917  RUSSET RD NE,S,"$493,900 ","$465,000 ",103.773,1 & Half St,5,3,1,0,No,1947,East,13.64,,Partly Finished,2,"Double Garage Detached, RV Parking",Owner,Negotiable,35,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring, Linoleum","1,117",Cheryl Roy
C4258852,Scenic Acres, 131  Scenic WY NW,A,"$464,900 ",,169.269,4 Lvl Split,8,4,2,1,Yes,1981,Southwest,8.2,1,Unfinished,2,Double Garage Attached,Seller,neg,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,822",Greg Steele
C4255859,Auburn Bay, 78  AUBURN CREST GR SE,A,"$464,900 ",,145.115,2 Storey,7,4,3,1,Yes,2012,West,8.62,,Fully Finished,2,Double Garage Detached,Seller,30daysneg,26,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,562",Hasen Aboughoche
C4255433,Evanston, 10  EVANSBROOKE WY NW,A,"$464,900 ",,188.965,2 Storey,7,4,3,1,Yes,2003,South,10.97,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,28,,Wood Frame,"Carpet, Hardwood","2,034",Michael Montgomery
C4254112,Redstone, 505  REDSTONE DR NE,A,"$464,900 ",,166.389,2 Storey,9,4,3,1,Yes,2016,North,9.65,,Fully Finished,2,"Double Garage Detached, Rear Drive Access",Seller,Negotiable,38,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile","1,791",Mehboob Damji
C4253188,Riverbend, 148  RIVERCROFT CL SE,A,"$464,900 ",,141.12,2 Storey,7,3,2,1,Yes,1989,South,11.45,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,38,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,519",Brad Holt
C4245496,Hidden Valley, 3008  HIDDEN RANCH WY NW,A,"$464,900 ",,165.367,2 Storey,7,3,3,1,Yes,1997,West,11.04,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,61,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,780",Natalie Scollard
C4241855,Livingston, 232  LUCAS MR NW,A,"$464,900 ",,169.92,3 Storey,8,3,2,2,Yes,2019,South,10.75,,,2,Double Garage Attached,New; Never Occupied,Negotiable,87,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,829",David Chan
C4247556,Harvest Hills, 63  HARVEST PARK TC NE,S,"$479,900 ","$464,750 ",171.592,2 Sty Split,9,4,3,0,Yes,1998,Northeast,7.74,1,Partly Finished,2,"Double Garage Attached, RV Parking",Seller,Negotiable,56,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring, Slate","1,847",Chris Mooney
C4254081,McKenzie Towne, 188  PRESTWICK ESTATE WY SE,S,"$470,000 ","$464,500 ",179.024,2 Storey,6,3,2,1,Yes,2004,East,40,,Unfinished,2,Double Garage Detached,Owner,negotiable,29,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,927",Chezlene Kocian
C4258907,Taradale, 218  tarawood place PL NE,A,"$464,000 ",,171.499,2 Storey,7,5,3,2,Yes,2003,South,5.79,,Fully Finished,5,Double Garage Attached,Seller,NEGO,4,,Wood Frame,"Carpet, Laminate Flooring","1,846",Mohammad S Khan
C4248770,Hawkwood, 23  HAWKWOOD RD NW,A,"$464,000 ",,192.867,2 Storey,8,4,4,0,Yes,1982,North,13.9,2,"Fully Finished, Suite",2,Double Garage Attached,Tenant Rights,NEGOTIABLE,52,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,076",Ram Sund
C4247580,Auburn Bay, 157  AUBURN MEADOWS BV SE,S,"$469,900 ","$464,000 ",164.996,2 Storey,8,3,2,1,Yes,2014,East,8.79,,Unfinished,2,Double Garage Attached,Vacant,Negotiable,10,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,776",Michael Montgomery
C4244940,Oakridge, 334  OAKWOOD PL SW,S,"$485,000 ","$464,000 ",126.162,Bungalow,7,4,2,0,Yes,1971,North,13.12,2,Fully Finished,1,Single Garage Detached,Seller,,30,,Wood Frame,"Hardwood, Vinyl Plank","1,358",Tracy Hryhoruk
C4243624,Highwood, 212  HENDON DR NW,S,"$499,900 ","$463,500 ",117.522,Bungalow,6,3,2,0,No,1956,West,18.28,,Fully Finished,1,Single Garage Attached,Vacant,negotiable,28,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum, Vinyl Plank","1,265",Jacqueline Troughton
C4255031,Auburn Bay, 46  AUBURN GLEN CM SE,S,"$475,000 ","$463,000 ",170.013,2 Storey,7,3,2,1,Yes,2010,Southeast,9.78,1,Unfinished,2,Double Garage Attached,Seller,Negotiable,8,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,830",Kris Sales
C4252672,Highland Park, 3831  2 ST NW,S,"$469,900 ","$463,000 ",104.051,Bungalow,6,5,2,0,No,1955,East,15.25,,"Fully Finished, Suite",2,"Double Garage Detached, Over Sized",Tenant Rights,.,14,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,120",Kelly J Kernick
C4245053,Lake Bonavista, 1575  LAKE BONAVISTA DR SE,S,"$474,900 ","$463,000 ",124.769,Bi-Level,6,5,2,1,Yes,1971,Southwest,19.12,,Fully Finished,2,"Double Garage Detached, Rear Drive Access",Owner,or later,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,343",Jamie Newton
C4243703,Fairview, 20  FOXWELL RD SE,S,"$474,900 ","$463,000 ",95.411,Bungalow,6,4,2,0,No,1959,Southwest,15.2,1,Fully Finished,2,Double Garage Detached,Seller,negotiable,22,,Wood Frame,"Carpet, Hardwood, See Remarks, Vinyl Plank","1,027",Deirdre Halferty
C4242488,Glamorgan, 4504  49 AV SW,S,"$475,000 ","$463,000 ",115.571,4 Lvl Split,6,5,2,1,Yes,1961,South,19.51,,Fully Finished,1,Single Garage Attached,Tenant,Neg,14,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,244",Clay Brunette
C4242486,Sandstone Valley, 40  SANDPIPER WY NW,S,"$474,900 ","$463,000 ",162.952,2 Storey,7,5,3,1,Yes,1987,Southwest,8.62,1,Fully Finished,2,"Double Garage Attached, 220 Volt Wiring, Insulated, Heated, RV Parking",Owner,negotiable,57,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,754",Jonathan Cruse Popowich
C4244125,Coventry Hills, 37  Coverton CO NE,A,"$462,500 ",,112.041,Bungalow,7,4,3,0,Yes,1997,West,16,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,70,,Wood Frame,Vinyl Plank,"1,206",Melissa Hammer
C4254635,Brentwood, 3219  BARR RD NW,S,"$475,000 ","$462,500 ",103.866,Bungalow,6,4,2,1,Yes,1963,Northeast,15.8,1,Fully Finished,2,Double Garage Attached,Tenant,,3,,Wood Frame,"Carpet, Hardwood","1,118",Mary Yuen-Sears
C4252986,Tuscany, 133  TUSCANY MEADOWS CL NW,S,"$475,000 ","$462,500 ",166.111,2 Storey,8,3,2,1,Yes,2001,West,10,1,Partly Finished,2,Double Garage Attached,Vacant,Negotiable,19,,Wood Frame,"Carpet, Hardwood, Linoleum","1,788",Merion Malone
C4245041,Silverado, 49  SILVERADO BV SW,S,"$465,000 ","$462,500 ",177.352,2 Storey,7,4,3,1,Yes,2007,North,10.99,1,Fully Finished,2,Double Garage Attached,Seller,60 neg,17,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,909",Brett Murrell
C4247375,Somerset, 70  SOMERGLEN WY SW,S,"$477,900 ","$462,000 ",193.052,2 Storey,10,3,2,1,Yes,2000,South,6.59,1,Unfinished,2,Double Garage Attached,Seller,Negotiable,45,,Wood Frame,"Carpet, Linoleum","2,078",Len T Wong
C4246002,Willow Park, 404  WOODLAND CR SE,S,"$469,900 ","$462,000 ",104.051,Bi-Level,8,4,3,0,Yes,1963,Southwest,30.67,1,Fully Finished,2,"Double Garage Detached, Over Sized",Seller,Negotiable,13,,Wood Frame,"Carpet, Cork Flooring, Hardwood, Non-Ceramic Tile","1,120",Nikki Stewart
C4244190,Hawkwood, 8  Hawkcliff ME NW,S,"$469,900 ","$461,000 ",175.587,2 Sty Split,9,4,3,1,Yes,1986,West,13.1,,Fully Finished,6,Double Garage Attached,Vacant,Immediate,34,,Wood Frame,"Hardwood, Laminate Flooring","1,890",Tina Tian
C4258842,Midnapore, 16  MIDCREST RI SE,A,"$460,000 ",,102.937,Bungalow,6,4,2,1,Yes,1977,South,11.55,,Fully Finished,2,Double Garage Detached,Vacant,Immed,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,108",Laura Kitchen
C4257063,Coventry Hills, 187  COVILLE CL NE,A,"$460,000 ",,155.52,2 Storey,7,4,3,1,Yes,2003,North,10.03,1,"Fully Finished, Suite",2,Double Garage Attached,Seller,Negotiable,17,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,674",Richard D Fleming
C4253816,Shawnessy, 42  Shawfield CO SW,A,"$460,000 ",,153.569,2 Storey,8,4,3,1,Yes,1990,Southeast,11.46,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,39,,Wood Frame,"Carpet, Vinyl Plank","1,653",Chris Adam
C4252704,Millrise, 59  MILLBANK CL SW,A,"$460,000 ",,174.843,2 Storey,9,4,3,1,Yes,1985,North,16.09,2,Fully Finished,2,"Double Garage Attached, Heated",Vacant,Negotiable,45,,Wood Frame,"Hardwood, Non-Ceramic Tile, Vinyl Plank, Wall to Wall Carpet","1,882",Cheryl King
C4241615,Mayland Heights, 1040  17A ST NE,A,"$460,000 ",,116.036,Bungalow,7,5,3,0,No,1961,West,19.8,,"Fully Finished, Suite",2,Double Garage Detached,Tenant Rights,See NOTES,87,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","1,249",George Byma
C4256893,Montgomery, 4416  17 AV NW,S,"$469,900 ","$460,000 ",179.767,4 Lvl Split,5,3,2,1,No,1948,South,15.2,1,Fully Finished,2,Double Garage Detached,Vacant,,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,935",Ken Richter
C4254777,Auburn Bay, 174  Auburn Crest WY SE,S,"$469,900 ","$460,000 ",138.24,2 Storey,6,4,3,1,Yes,2013,Southwest,7.35,,Fully Finished,2,"Double Garage Detached, Insulated",Vacant,Negotiable,16,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,488",Sam Baker
C4253958,Parkland, 347  PARKWOOD CL SE,S,"$479,000 ","$460,000 ",134.709,Bungalow,8,3,2,0,Yes,1973,Southeast,18.28,1,Partly Finished,2,Double Garage Attached,Vacant,Negotiable,4,,Wood Frame,"Carpet, Linoleum","1,450",Debra Molzan
C4253208,Maple Ridge, 10815  MAPLECREEK DR SE,S,"$485,000 ","$460,000 ",118.08,Bungalow,6,4,2,1,Yes,1967,East,18.29,,Fully Finished,2,Double Garage Detached,Vacant,negotiable,1,,Wood Frame,"Ceramic Tile, Hardwood","1,271",Wendy M Wacko
C4253077,Arbour Lake, 139  ARBOUR STONE CR NW,S,"$468,000 ","$460,000 ",150.038,2 Storey,9,3,2,1,Yes,2000,Southwest,12.96,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,17,,Wood Frame,"Carpet, Laminate Flooring","1,615",Nevin C Van Nest
C4249238,Canyon Meadows, 315  CANTRELL PL SW,S,"$464,000 ","$460,000 ",118.173,Bi-Level,7,4,2,1,Yes,1973,North,16.75,1,Fully Finished,2,Double Garage Attached,Vacant,Immediate,13,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,272",Geoff Smith
C4248496,Inglewood, 1324  10 AV SE,S,"$479,000 ","$460,000 ",85.192,Bungalow,5,2,2,0,No,1925,Southwest,10.05,,Partly Finished,2,Single Garage Detached,Vacant,Negotiable,23,,Wood Frame,"Carpet, Laminate Flooring",917,Patricia I Cranwell
C4244439,Panorama Hills, 80  PANATELLA DR NW,S,"$478,000 ","$460,000 ",172.521,2 Storey,8,5,3,1,Yes,2004,Northwest,10.97,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,38,,Wood Frame,"Carpet, Hardwood, Linoleum","1,857",Steven Wong
C4243209,Glenbrook, 4908  30 AV SW,S,"$475,000 ","$460,000 ",117.151,Bungalow,8,4,2,0,No,1959,South,18.29,,Fully Finished,2,Double Garage Detached,Vacant,negotiable,20,,Wood Frame,"Carpet, Linoleum","1,261",Ken R Rigel
C4243043,Harvest Hills, 30  HARVEST OAK VW NE,S,"$479,900 ","$460,000 ",195.375,2 Storey,10,3,3,1,Yes,1999,West,11,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,28,,Wood Frame,"Carpet, Hardwood, Linoleum","2,103",Vinh Han
C4242862,Harvest Hills, 228  Harvest Creek CO NE,S,"$460,000 ","$460,000 ",179.953,2 Storey,8,4,3,1,Yes,1997,Northwest,8.19,1,Fully Finished,2,Double Garage Attached,Vacant,Immediate,13,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring, Wall to Wall Carpet","1,937",Bob Coutts
C4242661,Canyon Meadows, 316  CANNIFF PL SW,S,"$474,900 ","$460,000 ",108.046,Bi-Level,6,5,2,1,Yes,1974,East,17.81,2,Fully Finished,,"2 Outdoor Stalls, Front Drive Access",Seller,Negotiable,36,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Slate","1,163",Neil Lauzon
C4241937,Cedarbrae, 43  CEDAR RIDGE PL SW,S,"$473,000 ","$460,000 ",101.543,Bungalow,6,4,2,1,Yes,1973,East,17.46,,Fully Finished,1,"Single Garage Attached, Over Sized",Seller,NEGOTIABLE,41,,Wood Frame,"Ceramic Tile, Hardwood, Vinyl Plank","1,093",Dorothea Sautter
C4258700,North Haven, 4644  NORTH HAVEN DR NW,A,"$459,900 ",,106.653,Bungalow,7,4,1,0,No,1962,North,16.45,1,Fully Finished,1,Single Garage Detached,Seller,negotiable,5,,Wood Frame,"Ceramic Tile, Hardwood","1,148",Gina Arienzale
C4258685,Coach Hill, 239  COACHWAY RD SW,A,"$459,900 ",,142.42,2 Storey,7,3,2,1,Yes,1990,Northwest,7.61,1,Partly Finished,2,Double Garage Detached,Seller,Negotiable,3,,Wood Frame,"Carpet, Hardwood, Linoleum","1,533",Sam Corea
C4258510,Panorama Hills, 181  PANATELLA PL NW,A,"$459,900 ",,162.952,2 Storey,7,3,2,1,Yes,2004,Southwest,15.2,,Unfinished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Carpet, Linoleum","1,754",Derek Lien
C4258131,Ranchlands, 143  RANCHRIDGE BA NW,A,"$459,900 ",,125.047,4 Lvl Split,7,5,3,0,No,1981,East,16.45,,Partly Finished,2,Double Garage Attached,Vacant,Negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring, Parquet","1,346",Jennifer Sipkens
C4257419,Copperfield, 56  COPPERPOND PR SE,A,"$459,900 ",,154.869,2 Storey,8,4,3,1,Yes,2014,Southeast,6.07,,Fully Finished,2,"Double Garage Detached, Insulated, Heated, Over Sized",Vacant,Negotiable,10,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,667",Brad Stone
C4257262,Douglasdale/Glen, 39  DOUGLAS WOODS HL SE,A,"$459,900 ",,174.658,2 Sty Split,10,4,3,1,Yes,1992,South,12.04,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,12,,Wood Frame,"Carpet, Hardwood, Vinyl Plank","1,880",Courtenay Gayda
C4256571,Cranston, 339  CRANFORD PA SE,A,"$459,900 ",,158.028,2 Storey,7,3,2,1,Yes,2014,South,12.41,,Partly Finished,2,"Double Garage Detached, Insulated, Heated",Seller,negotiable,19,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,701",Mark Verzyl
C4255718,McKenzie Lake, 32  MCKINLEY CO SE,A,"$459,900 ",,164.903,4 Lvl Split,6,4,3,0,Yes,1987,Southwest,14,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,25,,Wood Frame,"Hardwood, Non-Ceramic Tile, Wall to Wall Carpet","1,775",Big John Peterson
C4254984,Riverbend, 140  RIVERCROFT CL SE,A,"$459,900 ",,169.176,4 Lvl Split,11,5,3,1,Yes,1989,South,12.19,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,32,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,821",Eddie Manegre
C4252885,Silverado, 273  SILVERADO PLAINS CL SW,A,"$459,900 ",,187.2,2 Storey,9,5,3,1,Yes,2007,Northeast,7.6,1,Fully Finished,2,Double Garage Attached,Owner,Negotiable,45,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","2,015",Wayne Copp
C4248605,Mayland Heights, 912  17 ST NE,A,"$459,900 ",,97.455,Bungalow,5,4,2,0,No,1960,West,15.2,2,Fully Finished,2,"Double Garage Detached, 220 Volt Wiring, Insulated, Heated, Over Sized",Vacant,Negotiable,52,,Wood Frame,"Carpet Over Hardwood, Hardwood","1,049",Dawnell S Werner
C4247390,Sandstone Valley, 43  SANDERLING RI NW,A,"$459,900 ",,190.637,3 Lvl Split,6,3,3,0,Yes,1986,Southeast,14.6,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,60,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,052",Jason Glynn
C4245631,Somerset, 82  Somerside CR SW,A,"$459,900 ",,198.998,2 Storey,8,4,3,1,Yes,2002,Northeast,10.23,2,Fully Finished,2,"Double Garage Attached, Insulated, Heated",Seller,negotiable,61,,Wood Frame,"Carpet, Hardwood, Linoleum, Vinyl Plank","2,142",Gabor David
C4243340,Sundance, 102  SUNVISTA CR SE,A,"$459,900 ",,183.669,2 Sty Split,10,3,3,1,Yes,1992,East,13.6,1,Fully Finished,2,Double Garage Attached,Seller,neg.,76,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,977",Michael Kneller
C4243171,Riverbend, 32  RIVERSIDE PL SE,A,"$459,900 ",,160.629,2 Storey,6,4,2,1,No,1989,South,9.49,1,Fully Finished,2,"Double Garage Attached, Insulated, Heated, Parking Pad Gravel",Seller,negotiable,70,,Wood Frame,"Ceramic Tile, Hardwood","1,729",Tarryn Hamilton
C4241667,Renfrew, 935  8 AV NE,A,"$459,900 ",,86.586,Bungalow,6,4,2,0,No,1950,North,13,,"Fully Finished, Suite",,Parking Pad Gravel,Vacant,,89,,Wood Frame,"Ceramic Tile, Hardwood",932,Robert McIntyre
C4241645,Bridlewood, 47  BRIDLERIDGE CR SW,A,"$459,900 ",,173.357,2 Storey,9,4,3,1,Yes,2003,North,9.7,2,Fully Finished,2,"Double Garage Attached, 2 Outdoor Stalls, Front and Rear Drive Access, Parking Pad Cement or Paved",Owner,Negotiable,90,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,866",Ravi Duhra
C4258570,Tuscany, 358  TUSCANY DR NW,A,"$459,888 ",,158.493,2 Storey,7,3,2,1,Yes,2003,Southeast,10.2,1,Unfinished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,706",Kelly A McKelvie
C4258456,Redstone, 105  REDSTONE AV NE,A,"$459,800 ",,149.574,2 Storey,6,4,3,1,Yes,2012,North,8.68,1,"Fully Finished, Suite",2,Double Garage Detached,Owner,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,610",Swarn Dhaliwal
C4258938,Sundance, 1312  SUNVISTA WY SE,A,"$459,500 ",,152.733,Bungalow,8,3,3,0,Yes,1992,South,14.01,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,644",Len T Wong
C4259311,Panorama Hills, 105  PANTON WY NW,A,"$459,000 ",,163.138,2 Storey,7,3,2,2,Yes,2012,North,9.1,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiate,1,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,756",Larry Tang
C4259016,McKenzie Towne, 155  ELGIN TC SE,A,"$459,000 ",,187.385,2 Storey,9,3,2,1,Yes,2007,Northwest,10.28,,Unfinished,2,Double Garage Detached,Vacant,Immediate,3,,Wood Frame,"Carpet, Linoleum","2,017",Mathew Said Morley
C4256660,Sandstone Valley, 320  SANDARAC DR NW,A,"$459,000 ",,127.927,Bi-Level,6,5,3,0,Yes,1991,West,14.6,2,Fully Finished,2,Double Garage Attached,Owner,,14,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,377",Diamond M Rhemtulla
C4253696,MacEwan Glen, 188  MACEWAN MEADOW WY NW,A,"$459,000 ",,168.805,2 Sty Split,8,3,2,1,Yes,1986,East,12,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,39,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,817",Karl Heger
C4253377,Silverado, 325  silverado WY SW,A,"$459,000 ",,150.131,2 Storey,6,3,2,1,Yes,2012,North,9.75,,Unfinished,2,"Double Garage Detached, Insulated, Heated, Over Sized",Seller,,35,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,616",Xiaodan Wang
C4246227,New Brighton, 127  BRIGHTONCREST RI SE,A,"$459,000 ",,196.211,2 Storey,9,3,2,1,Yes,2011,Northeast,10.72,,Unfinished,2,Double Garage Attached,Seller,Negotiable,61,,Wood Frame,"Carpet, Hardwood","2,112",Erika Nergui
C4245668,South Calgary, 1811  28 AV SW,A,"$459,000 ",,90.859,Bungalow,4,2,1,0,No,1912,North,8.83,,Partly Finished,,"Parking Pad Gravel, Rear Drive Access",Tenant,Negotiable,64,,Wood Frame,"Carpet, Laminate Flooring, Linoleum",978,Gary Kreuzer
C4244152,Royal Oak, 111  ROYAL ELM WY NW,A,"$459,000 ",,133.966,2 Storey,6,3,2,1,Yes,2002,South,9,,Partly Finished,2,Double Garage Attached,Seller,Negotiable,73,,Wood Frame,"Carpet, Hardwood, Vinyl Plank","1,442",Krassi Tzenov
C4243102,Mahogany, 89 SE  Marquis CM SE,A,"$459,000 ",,157.935,2 Storey,9,3,3,1,No,2013,East,9.14,,Fully Finished,,"Front Drive Access, Parking Pad Cement or Paved",Seller,Negotiable,79,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,700",Catalina Marin Fernandez
C4248368,Braeside, 105  BRANIFF CR SW,S,"$469,000 ","$459,000 ",125.605,Bungalow,7,3,2,0,Yes,1975,Northwest,33.53,,Unfinished,2,Double Garage Detached,Vacant,negotiable,9,,Wood Frame,"Carpet, Laminate Flooring","1,352",Nicole Henson
C4243396,Highwood, 19  HENDON PL NW,S,"$460,000 ","$459,000 ",78.968,Bungalow,5,3,2,0,No,1955,East,12.13,,"Fully Finished, Suite",1,"Single Garage Detached, Parking Pad Cement or Paved",Owner,neg,16,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring, Linoleum",850,Jennifer Chong
